date chlor_a_avg:float chlor_a_max:float chlor_a_min:float diatoms_hirata_avg:float diatoms_hirata_max:float diatoms_hirata_min:float dinoflagellates_hirata_avg:float dinoflagellates_hirata_max:float dinoflagellates_hirata_min:float greenalgae_hirata_avg:float greenalgae_hirata_max:float greenalgae_hirata_min:float prymnesiophytes_hirata_avg:float prymnesiophytes_hirata_max:float prymnesiophytes_hirata_min:float region:float
2016-07-06 1.35037612 44.23826599 0.06112500 0.66042890 33.28863070 0.00039642 0.03447305 10.94963529 0.00105632 0.19747873 0.24899702 0.00485937 0.17175102 0.35330888 0.00000000 2.00000000
2016-07-06 4.28681692 75.42694855 0.06577883 3.00372450 56.80221264 0.00048377 0.64584286 18.62473591 0.00121848 0.24502083 0.24900003 0.00559398 0.25968915 0.36076067 0.00000000 3.00000000
2016-07-06 1.51013418 111.19728088 0.00100000 0.79195908 83.76118769 0.00000001 0.05880506 27.43609319 0.00000018 0.20139586 0.24900002 0.00000003 0.16988191 0.36074429 0.00000000 4.00000000
2016-07-22 0.54217351 17.05321503 0.00100000 0.11562806 12.76248953 0.00000001 0.02284877 4.29072550 0.00000018 0.10615585 0.24530989 0.00000003 0.13806316 0.34192896 0.00000000 1.00000000
2016-07-22 1.10381210 118.98249817 0.00100000 0.48122739 89.62815590 0.00000001 0.03260233 29.35434227 0.00000018 0.17300758 0.24899996 0.00000003 0.16693024 0.36064780 0.00000000 2.00000000
2016-07-22 7.10735338 118.42130280 0.00100000 5.17323864 89.20523740 0.00000001 1.47809426 29.21606540 0.00000018 0.22384043 0.24900003 0.00000003 0.20777716 0.36076007 0.00000000 3.00000000
2016-07-22 1.11211216 118.59956360 0.00100000 0.48913559 89.33957470 0.00000001 0.03442493 29.25998890 0.00000018 0.17260774 0.24899985 0.00000003 0.16615435 0.35896626 0.00000000 4.00000000
2016-08-07 0.93971588 67.86235046 0.16723554 0.35624793 51.10018974 0.00594441 0.02425031 16.76216072 0.00655738 0.16076472 0.24778455 0.02679931 0.16579238 0.26987931 0.00000000 1.00000000
2016-08-07 1.03309601 80.93222046 0.00100000 0.42503945 60.95171758 0.00000001 0.02948219 19.98050288 0.00000018 0.16834211 0.24900000 0.00000003 0.16778248 0.35940151 0.00000000 2.00000000
2016-08-07 3.60832292 109.14495850 0.31344277 2.46707704 82.21453362 0.03022507 0.46287476 26.93042488 0.01569681 0.24517447 0.24900003 0.01535779 0.21834774 0.36075974 0.00000000 3.00000000
2016-08-07 1.14810853 47.95238495 0.00100000 0.50405626 36.08956576 0.00000001 0.02528709 11.86281919 0.00000018 0.18268146 0.24899169 0.00000003 0.17160451 0.32617656 0.00000000 4.00000000
2016-08-23 0.94509833 23.81870079 0.24589449 0.35602631 17.87857334 0.01629733 0.02305685 5.94012745 0.01164515 0.16294959 0.24845067 0.04535979 0.16764541 0.35268291 0.00000000 1.00000000
2016-08-23 1.47391108 29.12326622 0.11829641 0.76878472 21.88459686 0.00236053 0.07808321 7.23866936 0.00364074 0.19103653 0.24900002 0.01572824 0.17495225 0.36075887 0.00000000 2.00000000
2016-08-23 4.21356413 96.11017609 0.34975421 2.94748029 72.39108326 0.03970663 0.62127203 23.71909283 0.01759161 0.24589213 0.24900003 0.01881933 0.26773088 0.36075974 0.00000000 3.00000000
2016-08-23 1.16575943 35.16659164 0.06723789 0.52057426 26.44555684 0.00051344 0.02812841 8.72103480 0.00127137 0.18246401 0.24880766 0.00583156 0.17037005 0.31224119 0.00000000 4.00000000
2016-09-08                1.00000000
2016-09-08                2.00000000
2016-09-08                3.00000000
2016-09-08                4.00000000
2016-09-24 1.33063276 38.22463608 0.03015862 0.66424229 28.75270122 0.00005798 0.05035124 9.47193486 0.00025578 0.18507303 0.24900000 0.00109898 0.16446148 0.36018902 0.00000000 1.00000000
2016-09-24 0.84824919 106.92257690 0.00100000 0.31747578 80.53970584 0.00000001 0.02531950 26.38287106 0.00000018 0.14277050 0.24900000 0.00000003 0.15273257 0.35758603 0.00000000 2.00000000
2016-09-24 1.88141476 73.48745728 0.00341773 1.10089849 55.34031026 0.00000015 0.12388118 18.14714702 0.00000255 0.20734343 0.24900002 0.00000252 0.17111926 0.36075297 0.00000000 3.00000000
2016-09-24                4.00000000
2016-10-10 1.00033540 118.74758148 0.00100000 0.47647157 89.45112460 0.00000001 0.09948866 29.29645688 0.00000018 0.11852153 0.24900002 0.00000003 0.13449080 0.36065186 0.00000000 1.00000000
2016-10-10 5.16012061 118.16258240 0.00100000 3.65073044 89.01026867 0.00000001 0.96108959 29.15231373 0.00000018 0.22069376 0.24900002 0.00000003 0.18724604 0.36075608 0.00000000 2.00000000
2016-10-10 4.04524027 109.79821777 0.00307636 2.79391420 82.70683609 0.00000011 0.65092221 27.09138168 0.00000204 0.22689208 0.24900002 0.00000178 0.20432424 0.36075193 0.00000000 3.00000000
2016-10-10 3.22130995 116.63995361 0.00100000 2.14536580 87.86282069 0.00000001 0.45838168 28.77713292 0.00000018 0.21568853 0.24900003 0.00000003 0.18902063 0.36075752 0.00000000 4.00000000
2016-10-26 0.53863454 119.19883728 0.00100000 0.12936969 89.79118486 0.00000001 0.02314802 29.40765242 0.00000018 0.10090042 0.24899979 0.00000003 0.13115854 0.36070016 0.00000000 1.00000000
2016-10-26 0.37460691 6.71142197 0.03102333 0.08514317 4.89045467 0.00006263 0.01303641 1.39677705 0.00027103 0.06631182 0.24122984 0.00117166 0.09577917 0.33205157 0.00675545 2.00000000
2016-10-26 1.66323806 53.48613358 0.09034465 0.92328552 40.26218340 0.00114222 0.09616183 13.22395018 0.00222875 0.19950666 0.24900002 0.00998426 0.17195480 0.36073310 0.00000000 3.00000000
2016-10-26 2.13930415 97.38600159 0.03498797 1.30091276 73.35260985 0.00008691 0.16582248 24.03339174 0.00034648 0.21673009 0.24900003 0.00153212 0.17623097 0.36074090 0.00000000 4.00000000
2016-11-11 2.59609571 120.03892517 0.00100000 1.65026012 90.42427199 0.00000001 0.29259833 29.61465318 0.00000018 0.21527393 0.24900003 0.00000003 0.17803811 0.36076012 0.00000000 1.00000000
2016-11-11 5.31782036 118.06907654 1.18566155 3.79733134 88.93980364 0.53104441 0.96639241 29.12927290 0.02537853 0.23577954 0.24900003 0.01349293 0.22349162 0.36076067 0.00000000 2.00000000
2016-11-11 2.84172094 38.17108917 0.47637966 1.85684967 28.71230740 0.08341235 0.27338919 9.45878177 0.02221570 0.24126913 0.24900003 0.06536341 0.18699804 0.36075916 0.00000000 3.00000000
2016-11-11 4.44917267 110.73564911 0.12370132 3.12528392 83.41329759 0.00266103 0.69386949 27.32235152 0.00393956 0.24318175 0.24900003 0.01499914 0.24782237 0.36076049 0.00000000 4.00000000
2016-11-27                1.00000000
2016-11-27 2.94160494 119.49681854 0.01151867 1.92570596 90.01574410 0.00000420 0.33159424 29.48107444 0.00003428 0.23146771 0.24900003 0.00009893 0.18558023 0.36075224 0.00000000 2.00000000
2016-11-27 2.15529425 45.82024002 0.16328150 1.30578664 34.48169126 0.00557923 0.13720127 11.33854876 0.00630787 0.22921287 0.24900002 0.02587767 0.17301333 0.36075974 0.00000000 3.00000000
2016-11-27 2.05235116 39.10540390 0.55552995 1.22287053 29.41712221 0.11850891 0.11263359 9.68828169 0.02263387 0.22873420 0.24900001 0.06359477 0.16889581 0.36060001 0.00000000 4.00000000
2016-12-13 0.84097954 21.83484840 0.00100000 0.28796650 16.37939646 0.00000001 0.02328276 5.45545194 0.00000018 0.15000205 0.23850210 0.00000003 0.16235592 0.20699133 0.00000000 1.00000000
2016-12-13 4.96355663 116.52084351 0.08280376 3.52388089 87.77305521 0.00090250 0.85989043 28.74778830 0.00189281 0.23825707 0.24900003 0.00855632 0.23382517 0.36075983 0.00000000 2.00000000
2016-12-13 2.40062055 20.06914902 1.20927429 1.50399178 15.04445966 0.54908793 0.17469229 5.02468936 0.02602850 0.23655243 0.24900003 0.12237465 0.17363275 0.36071236 0.00000000 3.00000000
2016-12-13 3.10343587 118.14727020 0.00100000 2.06674543 88.99872711 0.00000001 0.33617278 29.14854309 0.00000018 0.24263827 0.24900003 0.00000003 0.20075389 0.36075608 0.00000000 4.00000000
2016-12-29                1.00000000
2016-12-29                2.00000000
2016-12-29                3.00000000
2016-12-29                4.00000000
2017-01-14                1.00000000
2017-01-14 2.30641227 73.03079987 0.00100000 1.42717844 54.99609434 0.00000001 0.18245884 18.03470553 0.00000018 0.22720073 0.24900003 0.00000003 0.18008158 0.36074761 0.00000000 2.00000000
2017-01-14 13.78537932 120.17000580 0.00100000 10.26278315 90.52304993 0.00000001 3.36794150 29.64695587 0.00000018 0.17446486 0.24900001 0.00000003 0.05619686 0.36074600 0.00000000 3.00000000
2017-01-14                4.00000000
2017-01-30                1.00000000
2017-01-30                2.00000000
2017-01-30                3.00000000
2017-01-30                4.00000000
2017-02-15                1.00000000
2017-02-15                2.00000000
2017-02-15                3.00000000
2017-02-15                4.00000000
2017-03-03 2.33067849 118.26440430 0.00100000 1.43044226 89.08699811 0.00000001 0.23682253 29.17740619 0.00000018 0.21263483 0.24900002 0.00000003 0.17244188 0.36075380 0.00000000 1.00000000
2017-03-03 2.62442185 114.35639191 0.14192739 1.67636924 86.14191747 0.00384305 0.25825430 28.21447444 0.00499582 0.23087479 0.24900002 0.01422708 0.18286965 0.36076012 0.00000000 2.00000000
2017-03-03 3.06088839 57.02986145 1.08233047 2.03174079 42.93398621 0.45335234 0.32745353 14.09587524 0.02339941 0.24229157 0.24900003 0.03998478 0.20219885 0.36075464 0.00000000 3.00000000
2017-03-03 3.34645282 115.62524414 0.76410836 2.26023260 87.09813419 0.23415275 0.38898732 28.52710995 0.02267296 0.24576761 0.24900003 0.01396984 0.20519747 0.36075928 0.00000000 4.00000000
2017-03-19                1.00000000
2017-03-19                2.00000000
2017-03-19                3.00000000
2017-03-19                4.00000000
2017-04-04                1.00000000
2017-04-04                2.00000000
2017-04-04                3.00000000
2017-04-04                4.00000000
2017-04-20                1.00000000
2017-04-20                2.00000000
2017-04-20                3.00000000
2017-04-20                4.00000000
2017-05-06                1.00000000
2017-05-06                2.00000000
2017-05-06                3.00000000
2017-05-06                4.00000000
2017-05-22                1.00000000
2017-05-22                2.00000000
2017-05-22                3.00000000
2017-05-22                4.00000000
2017-06-07 0.63873484 114.69779205 0.00100000 0.19941404 86.39920182 0.00000001 0.03013958 28.29859023 0.00000018 0.10971710 0.24899995 0.00000003 0.13393928 0.35995306 0.00000000 1.00000000
2017-06-07                2.00000000
2017-06-07                3.00000000
2017-06-07                4.00000000
2017-06-23                1.00000000
2017-06-23 0.85634568 104.71106720 0.00100000 0.32492044 78.87305640 0.00000001 0.03800584 25.83801080 0.00000018 0.13889277 0.24899887 0.00000003 0.15192240 0.35872282 0.00000000 2.00000000
2017-06-23                3.00000000
2017-06-23                4.00000000
2017-07-25                1.00000000
2017-07-25                2.00000000
2017-07-25                3.00000000
2017-07-25                4.00000000
2017-08-10 0.78788408 72.51966095 0.05678716 0.25175161 54.61081610 0.00032459 0.02366661 17.90884485 0.00091438 0.14375855 0.24894030 0.00420849 0.16026146 0.35013594 0.00000000 1.00000000
2017-08-10 1.16441903 49.43237305 0.23963538 0.51591010 37.20558305 0.01524821 0.02581386 12.22679000 0.01124498 0.18416436 0.24888717 0.04388778 0.17193758 0.35553619 0.00000000 2.00000000
2017-08-10 2.91030937 100.36804962 0.18057069 1.91076777 75.60001424 0.00728050 0.29340216 24.76803538 0.00740960 0.24094844 0.24900003 0.01757445 0.19033146 0.36075770 0.00000000 3.00000000
2017-08-10 1.06301749 42.19542313 0.43408963 0.44383489 31.74790092 0.06703131 0.02503695 10.44752221 0.02102388 0.17363474 0.22885550 0.05823306 0.16916611 0.17268432 0.00000000 4.00000000
2017-08-26 0.74672075 1.86126101 0.05462950 0.22872249 1.06829149 0.00029217 0.02343712 0.07671277 0.00084719 0.13755942 0.22514275 0.00389773 0.15663809 0.17268428 0.01758019 1.00000000
2017-08-26 1.34606200 61.45890808 0.01165512 0.66673860 46.27303509 0.00000434 0.05428411 15.18587299 0.00003515 0.18811597 0.24900001 0.00010216 0.17005046 0.36069396 0.00000000 2.00000000
2017-08-26 2.83602947 115.48377991 0.16504057 1.84941584 86.99152357 0.00573997 0.28880664 28.49225634 0.00641866 0.23707622 0.24900003 0.01399779 0.19045016 0.36075648 0.00000000 3.00000000
2017-08-26 0.95527872 24.45308685 0.52671283 0.36374116 18.35784171 0.10509040 0.02320562 6.09524514 0.02263150 0.16383828 0.24889984 0.10305925 0.16772366 0.32726073 0.00000000 4.00000000
2017-09-11 1.35080332 14.73792744 0.20123468 0.66432086 11.00846366 0.00967933 0.03938835 3.72946378 0.00875103 0.19493417 0.24899994 0.03480794 0.17049998 0.34780228 0.00000000 1.00000000
2017-09-11 3.95575679 92.70664978 0.02810161 2.73095926 69.82598483 0.00004783 0.58300023 22.88066495 0.00022122 0.23926866 0.24900003 0.00093488 0.20566299 0.36076012 0.00000000 2.00000000
2017-09-11 5.27383332 55.48945618 1.75980401 3.75843796 41.77261743 0.98614048 0.95697847 13.71683875 0.06470409 0.23442483 0.24900003 0.04144840 0.21452771 0.36076000 0.00000000 3.00000000
2017-09-11 1.55703220 4.01979113 0.24815130 0.82377584 2.79778222 0.01668549 0.04876252 0.55785488 0.01178873 0.21002276 0.24899955 0.04588965 0.17063489 0.25890964 0.08491173 4.00000000
2017-10-29                1.00000000
2017-10-29                2.00000000
2017-10-29                3.00000000
2017-10-29                4.00000000
2018-01-01                1.00000000
2018-01-01                2.00000000
2018-01-01 1.39132360 106.89593506 0.58265305 0.69595330 80.51962498 0.13177140 0.04479501 26.37631008 0.02263151 0.19670906 0.24900002 0.01588580 0.17113769 0.36059649 0.00000000 3.00000000
2018-01-01 0.56253281 4.55848980 0.03847062 0.17350725 3.22073820 0.00011254 0.01838321 0.71498818 0.00042008 0.09767816 0.24899760 0.00188406 0.11984260 0.32769944 0.01016702 4.00000000
2018-01-17                1.00000000
2018-01-17                2.00000000
2018-01-17                3.00000000
2018-01-17                4.00000000
2018-02-02                1.00000000
2018-02-02                2.00000000
2018-02-02                3.00000000
2018-02-02                4.00000000
2018-02-18 1.74665398 119.23509216 0.00100000 0.97889625 89.81850957 0.00000001 0.14547348 29.41658259 0.00000018 0.19090935 0.24900001 0.00000003 0.16862296 0.36075916 0.00000000 1.00000000
2018-02-18 4.61905172 119.37597656 0.05522590 3.24286144 89.92467924 0.00030092 0.75121844 29.45129732 0.00086553 0.23838596 0.24900003 0.00398274 0.21644922 0.36075974 0.00000000 2.00000000
2018-02-18 4.37186497 90.31202698 0.86889207 3.06681438 68.02123145 0.30197078 0.67941674 22.29079553 0.02263522 0.24287863 0.24900003 0.02072932 0.24437181 0.36075800 0.00000000 3.00000000
2018-02-18 13.38329166 119.30482483 0.00100000 9.94794789 89.87105991 0.00000001 3.19775089 29.43376492 0.00000018 0.18585413 0.24900002 0.00000003 0.09976391 0.36076067 0.00000000 4.00000000
2018-03-06                1.00000000
2018-03-06 1.21634246 77.79736328 0.15678640 0.58153861 58.58889554 0.00500946 0.03970258 19.20846774 0.00590197 0.17670433 0.24899089 0.02437089 0.16164072 0.35362315 0.00000000 2.00000000
2018-03-06                3.00000000
2018-03-06                4.00000000
2018-03-22                1.00000000
2018-03-22                2.00000000
2018-03-22                3.00000000
2018-03-22                4.00000000
2018-04-07                1.00000000
2018-04-07                2.00000000
2018-04-07                3.00000000
2018-04-07                4.00000000
2018-04-23 1.09041573 119.23300171 0.00949092 0.46140318 89.81693486 0.00000248 0.02505222 29.41606685 0.00002274 0.17710233 0.24895636 0.00005779 0.17071100 0.34351068 0.00000000 1.00000000
2018-04-23 2.56483828 66.10082245 0.26301414 1.62790421 49.77232495 0.01937382 0.28514927 16.32849750 0.01272312 0.21797948 0.24900002 0.03273709 0.16955069 0.36074793 0.00000000 2.00000000
2018-04-23 9.83402931 60.06674194 2.14678955 7.27074714 45.22350938 1.29991929 2.34943619 14.84323256 0.11774664 0.19751501 0.24900002 0.03731466 0.07910940 0.36075986 0.00000000 3.00000000
2018-04-23 5.89135302 98.98784637 1.12304580 4.23102925 74.55983451 0.48369790 1.17245630 24.42801186 0.02401749 0.22516825 0.24900003 0.01796530 0.17514777 0.36076069 0.00000000 4.00000000
2018-05-09                1.00000000
2018-05-09 0.85915375 118.76329803 0.00100000 0.31692426 89.46296368 0.00000001 0.04132276 29.30033435 0.00000018 0.14089160 0.24899997 0.00000003 0.15607141 0.36075149 0.00000000 2.00000000
2018-05-09                3.00000000
2018-05-09                4.00000000
2018-05-25 2.74975191 117.74944305 0.41854760 1.76808000 88.69893042 0.06145091 0.32301105 29.05051263 0.02049760 0.22240871 0.24900003 0.01355296 0.18338508 0.36075648 0.00000000 1.00000000
2018-05-25 1.79398585 112.94603729 0.01595570 1.01604234 85.07906707 0.00001022 0.10698557 27.86697022 0.00006815 0.20982350 0.24900002 0.00023484 0.17338934 0.36075643 0.00000000 2.00000000
2018-05-25 5.61892621 42.62246323 1.96821189 4.03789813 32.06998910 1.15502541 1.05623433 10.55247413 0.09087866 0.23508583 0.24900003 0.05754587 0.24249624 0.36075961 0.00000000 3.00000000
2018-05-25 0.88155490 16.62940025 0.00100000 0.32680523 12.44158197 0.00000001 0.02510701 4.18781828 0.00000018 0.15073951 0.24899996 0.00000003 0.15939795 0.33231670 0.00000000 4.00000000
2018-06-10 1.88999804 107.71469879 0.01429396 1.09267496 81.13666237 0.00000757 0.10109649 26.57803642 0.00005408 0.21939119 0.24900002 0.00017641 0.17054502 0.36075233 0.00000000 1.00000000
2018-06-10                2.00000000
2018-06-10                3.00000000
2018-06-10                4.00000000
2018-06-26 0.70082140 3.50953126 0.00100000 0.20171094 2.39431211 0.00000001 0.02338323 0.41789870 0.00000018 0.13098906 0.24898440 0.00000003 0.15311608 0.21159638 0.00000000 1.00000000
2018-06-26 1.82629187 119.21912384 0.00100000 1.04003043 89.80647365 0.00000001 0.12340708 29.41265019 0.00000018 0.20722022 0.24900002 0.00000003 0.17301141 0.36073449 0.00000000 2.00000000
2018-06-26 4.90716689 60.98990250 0.39253369 3.48314555 45.91946531 0.05265500 0.84439945 15.07043719 0.01950868 0.23915681 0.24900003 0.03655552 0.23794071 0.36076042 0.00000000 3.00000000
2018-06-26 1.30394170 65.60633850 0.00126032 0.62582727 49.39956796 0.00000001 0.03383192 16.20677054 0.00000030 0.19323514 0.24899976 0.00000007 0.17120431 0.36037732 0.00000000 4.00000000
2018-07-12 0.94816713 3.90597224 0.00100000 0.36108674 2.70804364 0.00000001 0.02363218 0.52578386 0.00000018 0.16221666 0.24851190 0.00000003 0.16653588 0.24684920 0.00000000 1.00000000
2018-07-12 1.29400779 39.69169998 0.09411127 0.62263518 29.85938796 0.00127538 0.04089121 9.83231202 0.00240435 0.18884900 0.24900001 0.01071983 0.16995616 0.36058360 0.00000000 2.00000000
2018-07-12 6.38510341 119.99168396 0.00813085 4.60368566 90.38867120 0.00000162 1.23573996 29.60301276 0.00001636 0.23087497 0.24900003 0.00003713 0.21589275 0.36075999 0.00000000 3.00000000
2018-07-12 1.00814180 9.14853382 0.05595048 0.40453408 6.75855987 0.00031177 0.02514389 2.21460644 0.00088805 0.16787241 0.24899998 0.00408693 0.16781500 0.34864650 0.00000000 4.00000000
2018-07-28 0.74383984 92.40863037 0.00100000 0.22831835 69.60138106 0.00000001 0.02392776 22.80724931 0.00000018 0.13660497 0.24899414 0.00000003 0.15586758 0.36010983 0.00000000 1.00000000
2018-07-28                2.00000000
2018-07-28                3.00000000
2018-07-28                4.00000000
2018-08-13                1.00000000
2018-08-13                2.00000000
2018-08-13                3.00000000
2018-08-13                4.00000000
2018-08-29 0.87967365 16.50388336 0.06987725 0.31458820 12.34652923 0.00056994 0.02325538 4.15735413 0.00136946 0.15438556 0.24893343 0.00626970 0.16379298 0.32666333 0.00000000 1.00000000
2018-08-29 1.01942208 13.88369465 0.20134085 0.41228287 10.36064466 0.00969271 0.02548086 3.52304999 0.00875795 0.16905057 0.24898079 0.03483308 0.16826177 0.29049583 0.00000000 2.00000000
2018-08-29 2.81611226 113.96869659 0.06094070 1.83613367 85.84975397 0.00039319 0.26797750 28.11894262 0.00105010 0.24097583 0.24900003 0.00483104 0.18592475 0.36075572 0.00000000 3.00000000
2018-08-29 0.72934031 21.06676865 0.07943380 0.21491681 15.79877814 0.00080654 0.02366643 5.26799051 0.00174976 0.13608402 0.22382273 0.00793928 0.15672027 0.17268371 0.00000000 4.00000000
2018-09-14                1.00000000
2018-09-14 1.27545554 76.96046448 0.06765053 0.60404007 57.95809386 0.00052203 0.03446852 19.00237062 0.00128650 0.19048432 0.24900002 0.00589935 0.17144798 0.35996559 0.00000000 2.00000000
2018-09-14 3.14664393 117.02375031 0.17029822 2.09943308 88.15204617 0.00623692 0.35001027 28.87170414 0.00675174 0.24241945 0.24900003 0.01369295 0.19829692 0.36074798 0.00000000 3.00000000
2018-09-14 1.50192796 19.55340767 0.03509495 0.78886384 14.65440912 0.00008764 0.05939639 4.89899855 0.00034864 0.19963620 0.24899975 0.00154245 0.16836078 0.35882755 0.00000000 4.00000000
2018-09-30 0.65517150 55.39593887 0.00100000 0.17730706 41.70211153 0.00000001 0.02323849 13.69382734 0.00000018 0.12371963 0.24885943 0.00000003 0.14864513 0.33542274 0.00000000 1.00000000
2018-09-30 1.60644455 113.08240509 0.00100000 0.86543622 85.18183659 0.00000001 0.06547158 27.90056850 0.00000018 0.20800955 0.24900002 0.00000003 0.17092371 0.36049903 0.00000000 2.00000000
2018-09-30 3.31725232 114.09603119 0.12701796 2.23347787 85.94571300 0.00285651 0.39829629 28.15031819 0.00412643 0.24210501 0.24900003 0.01428026 0.20334240 0.36075380 0.00000000 3.00000000
2018-09-30 1.25559531 2.14312363 0.58461618 0.58698918 1.29694560 0.13275436 0.02956466 0.11715685 0.02263152 0.19077971 0.23408156 0.11430437 0.17171443 0.17268432 0.14443568 4.00000000
